ds,y
2017/07/11,161.52
2017/07/12,165.91
2017/07/13,165.31
2017/07/14,167.94
2017/07/17,166.1
2017/07/18,170.77
2017/07/19,173.07
2017/07/20,172.51
2017/07/21,174.78
2017/07/24,175.69
2017/07/25,177.02
2017/07/26,179.6
2017/07/27,179.5
2017/07/28,180.06
2017/07/31,177.77
2017/08/01,179.98
2017/08/02,178.51
2017/08/03,177.18
2017/08/04,177.16
2017/08/07,176.05
2017/08/08,176.39
2017/08/09,174.17
2017/08/10,172.53
2017/08/11,169.43
2017/08/15,164.46
2017/08/16,163.04
2017/08/17,159.38
2017/08/18,167.34
2017/08/21,170.18
2017/08/22,172.2
2017/08/23,174.91
2017/08/24,173.86
2017/08/25,172.58
2017/08/28,169.35
2017/08/29,168.37
2017/08/30,167.46
2017/08/31,165.15
2017/09/05,167.16
2017/09/06,169.58
2017/09/07,171.08
2017/09/08,172.78
2017/09/11,171.67
2017/09/12,170.93
2017/09/13,175.41
2017/09/14,178.83
2017/09/15,178.12
2017/09/18,177.94
2017/09/19,178.98
2017/09/20,179.13
2017/09/21,176.88
2017/09/22,175.19
2017/09/25,174.66
2017/09/26,176.84
2017/09/27,173.55
2017/09/28,174.95
2017/09/29,174.69
2017/10/02,173.89
2017/10/03,168.43
2017/10/04,167.18
2017/10/05,168.82
2017/10/06,173.06
2017/10/09,172.55
2017/10/10,171.33
2017/10/11,170.53
2017/10/12,166.55
2017/10/13,168.02
2017/10/16,171.9
2017/10/17,173.23
2017/10/18,174.57
2017/10/19,179.36
2017/10/20,182.13
2017/10/23,177.29
2017/10/24,177.88
2017/10/25,179.41
2017/10/26,178.53
2017/10/27,180.36
2017/10/30,178.64
2017/10/31,179.74
2017/11/01,186.06
2017/11/02,194.89
2017/11/03,194.64
2017/11/06,197.36
2017/11/07,199.09
2017/11/08,196.78
2017/11/09,201.94
2017/11/10,199.38
2017/11/13,196.25
2017/11/14,193.71
2017/11/15,190.58
2017/11/16,192.55
2017/11/17,195.62
2017/11/20,194.81
2017/11/21,196.84
2017/11/22,197.75
2017/11/23,196.21
2017/11/24,195.7
2017/11/27,193.98
2017/11/28,189.15
2017/11/29,188.95
2017/11/30,189.09
2017/12/04,191.4
2017/12/05,192.3
2017/12/06,194.01
2017/12/07,191.52
2017/12/08,196.46
2017/12/11,200.81
2017/12/12,201.39
2017/12/13,201.13
2017/12/14,199.21
2017/12/15,201.56
2017/12/18,199.06
2017/12/19,197.55
2017/12/20,198.67
2017/12/21,198.94
2017/12/22,198.4
2017/12/26,197.08
2017/12/27,203.01
2017/12/28,200.61
2017/12/29,205.91
2018/01/01,207.1
2018/01/02,212.83
2018/01/03,215.8
2018/01/04,216.1
2018/01/05,214.88
2018/01/08,213.69
2018/01/09,211.42
